,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Heating,Heating QC,Central Air,Electrical,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Garage Cars Garage Area,Garage Cars Gr Liv Area,Garage Cars TotRms AbvGrd,Garage Cars Total Bsmt SF,Garage Cars 1st Flr SF,Garage Cars Bedroom AbvGr,Garage Cars TotRms AbvGrd,Garage Area Gr Liv Area,Garage Area TotRms AbvGrd,Garage Area Total Bsmt SF,Garage Area 1st Flr SF,Garage Area Bedroom AbvGr,Garage Area TotRms AbvGrd,Gr Liv Area TotRms AbvGrd,Gr Liv Area Total Bsmt SF,Gr Liv Area 1st Flr SF,Gr Liv Area Bedroom AbvGr,Gr Liv Area TotRms AbvGrd,TotRms AbvGrd Total Bsmt SF,TotRms AbvGrd 1st Flr SF,TotRms AbvGrd Bedroom AbvGr,TotRms AbvGrd TotRms AbvGrd,Total Bsmt SF 1st Flr SF,Total Bsmt SF Bedroom AbvGr,Total Bsmt SF TotRms AbvGrd,1st Flr SF Bedroom AbvGr,1st Flr SF TotRms AbvGrd,Bedroom AbvGr TotRms AbvGrd
1657,995,60,RL,59.0,9535,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,851.0,Unf,0.0,75.0,GasA,Ex,Y,SBrkr,678,0,0.0,0.0,2,1,1,TA,Typ,0,,Attchd,Fin,TA,TA,Y,100,82,0,0,0,0,,,,0,5,2008,WD ,195500.0,944.0,3208.0,14.0,1852.0,1852.0,6.0,14.0,757088.0,3304.0,437072.0,437072.0,1416.0,3304.0,11228.0,1485304.0,1485304.0,4812.0,11228.0,6482.0,6482.0,21.0,49.0,857476.0,2778.0,6482.0,2778.0,6482.0,21.0
1658,287,70,RL,66.0,6858,Pave,,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,806.0,GasA,TA,N,FuseF,806,0,1.0,0.0,1,1,1,Fa,Typ,0,,Detchd,Unf,TA,TA,Y,0,66,136,0,0,0,,,,0,5,2010,WD ,128000.0,216.0,1647.0,6.0,806.0,841.0,4.0,6.0,355752.0,1296.0,174096.0,181656.0,864.0,1296.0,9882.0,1327482.0,1385127.0,6588.0,9882.0,4836.0,5046.0,24.0,36.0,677846.0,3224.0,4836.0,3364.0,5046.0,24.0
1659,1152,20,RL,75.0,8100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,8,1961,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,764.0,Unf,0.0,100.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,1,0,1,Gd,Typ,1,TA,Detchd,Unf,TA,TA,Y,132,0,0,0,0,0,,,,0,7,2008,WD ,135000.0,420.0,864.0,5.0,864.0,864.0,3.0,5.0,362880.0,2100.0,362880.0,362880.0,1260.0,2100.0,4320.0,746496.0,746496.0,2592.0,4320.0,4320.0,4320.0,15.0,25.0,746496.0,2592.0,4320.0,2592.0,4320.0,15.0
1660,1449,20,RL,0.0,9216,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,176.0,TA,TA,CBlock,TA,TA,Av,ALQ,294.0,Unf,0.0,782.0,GasA,TA,Y,SBrkr,0,0,0.0,0.0,1,1,1,TA,Typ,1,Fa,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,,MnPrv,,0,9,2008,WD ,143195.0,1152.0,2152.0,10.0,2152.0,2152.0,6.0,10.0,619776.0,2880.0,619776.0,619776.0,1728.0,2880.0,5380.0,1157776.0,1157776.0,3228.0,5380.0,5380.0,5380.0,15.0,25.0,1157776.0,3228.0,5380.0,3228.0,5380.0,15.0
1661,1330,40,RM,50.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Feedr,1Fam,1Story,5,6,1930,1960,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,742.0,GasA,TA,Y,FuseA,0,156,0.0,0.0,1,0,1,TA,Typ,0,,Detchd,Unf,TA,TA,P,0,0,0,0,0,0,,,Shed,600,8,2008,WD ,79500.0,308.0,935.0,4.0,742.0,779.0,2.0,4.0,287980.0,1232.0,228536.0,239932.0,616.0,1232.0,3740.0,693770.0,728365.0,1870.0,3740.0,2968.0,3116.0,8.0,16.0,578018.0,1484.0,2968.0,1558.0,3116.0,8.0
1662,1134,60,RL,67.0,12774,Pave,,Reg,Lvl,AllPub,FR2,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,835.0,GasA,Ex,Y,SBrkr,828,0,0.0,0.0,2,1,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,168,68,0,0,0,0,,,,0,7,2008,WD ,192500.0,956.0,3326.0,16.0,1670.0,1670.0,6.0,16.0,794914.0,3824.0,399130.0,399130.0,1434.0,3824.0,13304.0,1388605.0,1388605.0,4989.0,13304.0,6680.0,6680.0,24.0,64.0,697225.0,2505.0,6680.0,2505.0,6680.0,24.0
1663,706,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,384.0,Unf,0.0,384.0,GasA,TA,Y,FuseA,560,0,0.0,0.0,1,1,1,TA,Typ,0,,Detchd,Unf,TA,TA,Y,0,12,0,0,0,0,,MnPrv,,0,3,2009,WD ,129500.0,308.0,1328.0,6.0,768.0,768.0,3.0,6.0,409024.0,1848.0,236544.0,236544.0,924.0,1848.0,7968.0,1019904.0,1019904.0,3984.0,7968.0,4608.0,4608.0,18.0,36.0,589824.0,2304.0,4608.0,2304.0,4608.0,18.0
1664,1617,60,RL,0.0,10364,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,806.0,GasA,Gd,Y,SBrkr,766,0,0.0,0.0,2,1,1,TA,Typ,1,TA,BuiltIn,Fin,TA,TA,Y,0,40,0,0,0,0,,,,0,5,2007,WD ,168000.0,746.0,3144.0,14.0,1612.0,1612.0,6.0,14.0,586356.0,2611.0,300638.0,300638.0,1119.0,2611.0,11004.0,1267032.0,1267032.0,4716.0,11004.0,5642.0,5642.0,21.0,49.0,649636.0,2418.0,5642.0,2418.0,5642.0,21.0
1665,1339,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,264.0,Unf,0.0,475.0,GasA,Ex,Y,SBrkr,468,0,0.0,0.0,2,0,2,TA,Typ,1,Gd,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2008,WD ,105000.0,240.0,1342.0,7.0,739.0,874.0,2.0,7.0,322080.0,1680.0,177360.0,209760.0,480.0,1680.0,9394.0,991738.0,1172908.0,2684.0,9394.0,5173.0,6118.0,14.0,49.0,645886.0,1478.0,5173.0,1748.0,6118.0,14.0
1666,1664,20,RL,0.0,10530,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,282.0,LwQ,35.0,664.0,GasA,TA,Y,SBrkr,0,0,1.0,0.0,1,1,1,TA,Typ,0,,Detchd,Unf,TA,TA,Y,0,312,40,0,0,0,,,,0,3,2007,WD ,143250.0,1152.0,1962.0,10.0,1962.0,1962.0,6.0,10.0,565056.0,2880.0,565056.0,565056.0,1728.0,2880.0,4905.0,962361.0,962361.0,2943.0,4905.0,4905.0,4905.0,15.0,25.0,962361.0,2943.0,4905.0,2943.0,4905.0,15.0
1667,1433,20,RL,75.0,9525,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1099.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,1,1,1,Gd,Typ,0,,Attchd,Unf,TA,TA,Y,278,0,0,0,0,0,,,,0,6,2008,WD ,144000.0,352.0,1099.0,6.0,1099.0,1099.0,3.0,6.0,386848.0,2112.0,386848.0,386848.0,1056.0,2112.0,6594.0,1207801.0,1207801.0,3297.0,6594.0,6594.0,6594.0,18.0,36.0,1207801.0,3297.0,6594.0,3297.0,6594.0,18.0
1668,75,60,RL,0.0,8880,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,253.0,GasA,Ex,Y,SBrkr,888,0,1.0,0.0,2,1,1,Gd,Typ,2,Fa,Attchd,RFn,TA,TA,Y,0,130,0,0,0,0,,,,0,5,2010,WD ,205000.0,926.0,4220.0,16.0,1896.0,2444.0,6.0,16.0,976930.0,3704.0,438924.0,565786.0,1389.0,3704.0,16880.0,2000280.0,2578420.0,6330.0,16880.0,7584.0,9776.0,24.0,64.0,1158456.0,2844.0,7584.0,3666.0,9776.0,24.0
1669,2255,85,RL,82.0,8410,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,924.0,Unf,0.0,46.0,GasA,TA,Y,SBrkr,0,0,1.0,0.0,1,0,1,TA,Typ,1,Po,Attchd,Unf,TA,TA,Y,193,0,0,0,0,0,,,,0,4,2007,WD ,143000.0,1056.0,2052.0,10.0,1940.0,2052.0,4.0,10.0,541728.0,2640.0,512160.0,541728.0,1056.0,2640.0,5130.0,995220.0,1052676.0,2052.0,5130.0,4850.0,5130.0,10.0,25.0,995220.0,1940.0,4850.0,2052.0,5130.0,10.0
1670,1170,120,FV,42.0,4385,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,964.0,Unf,0.0,455.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,1,1,1,Ex,Typ,1,TA,Attchd,Fin,TA,TA,Y,155,58,0,0,0,0,,,,0,9,2008,WD ,290000.0,1176.0,2838.0,10.0,2838.0,2838.0,4.0,10.0,834372.0,2940.0,834372.0,834372.0,1176.0,2940.0,7095.0,2013561.0,2013561.0,2838.0,7095.0,7095.0,7095.0,10.0,25.0,2013561.0,2838.0,7095.0,2838.0,7095.0,10.0
1671,45,20,RL,100.0,12919,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2188.0,Unf,0.0,142.0,GasA,Ex,Y,SBrkr,0,0,1.0,0.0,2,1,1,Ex,Typ,2,Gd,Attchd,Fin,TA,TA,Y,0,67,0,0,0,0,,,,0,3,2010,New,611657.0,2460.0,7092.0,33.0,6990.0,7092.0,6.0,33.0,1938480.0,9020.0,1910600.0,1938480.0,1640.0,9020.0,26004.0,5508120.0,5588496.0,4728.0,26004.0,25630.0,26004.0,22.0,121.0,5508120.0,4660.0,25630.0,4728.0,26004.0,22.0
1672,836,20,RL,82.0,12464,Pave,,IR2,Low,AllPub,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,GLQ,732.0,Unf,0.0,308.0,GasA,Gd,Y,SBrkr,0,0,1.0,0.0,1,0,1,Gd,Typ,0,,Detchd,Unf,TA,TA,Y,168,0,0,0,0,0,,GdPrv,,0,11,2009,WD ,152000.0,1152.0,2080.0,12.0,2080.0,2080.0,6.0,12.0,599040.0,3456.0,599040.0,599040.0,1728.0,3456.0,6240.0,1081600.0,1081600.0,3120.0,6240.0,6240.0,6240.0,18.0,36.0,1081600.0,3120.0,6240.0,3120.0,6240.0,18.0
1673,8,120,RL,43.0,5005,Pave,,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,263.0,Unf,0.0,1017.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,2,0,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,0,82,0,0,144,0,,,,0,1,2010,WD ,191500.0,1012.0,2560.0,10.0,2560.0,2560.0,4.0,10.0,647680.0,2530.0,647680.0,647680.0,1012.0,2530.0,6400.0,1638400.0,1638400.0,2560.0,6400.0,6400.0,6400.0,10.0,25.0,1638400.0,2560.0,6400.0,2560.0,6400.0,10.0
1674,1704,60,RL,76.0,9591,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1143.0,GasA,Ex,Y,SBrkr,1330,0,0.0,0.0,2,1,1,Gd,Typ,1,Gd,BuiltIn,RFn,TA,TA,Y,192,151,0,0,0,0,,,,0,10,2007,WD ,317000.0,2556.0,7419.0,27.0,3429.0,3429.0,12.0,27.0,2106996.0,7668.0,973836.0,973836.0,3408.0,7668.0,22257.0,2826639.0,2826639.0,9892.0,22257.0,10287.0,10287.0,36.0,81.0,1306449.0,4572.0,10287.0,4572.0,10287.0,36.0
1675,2068,50,RL,70.0,6960,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,7,8,1940,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,258.0,Unf,0.0,422.0,GasA,Ex,Y,FuseA,504,0,0.0,0.0,1,1,1,Gd,Typ,2,Gd,Attchd,Unf,TA,TA,Y,0,0,0,0,126,0,,MnPrv,,0,7,2007,WD ,165250.0,224.0,1302.0,6.0,680.0,798.0,2.0,6.0,291648.0,1344.0,152320.0,178752.0,448.0,1344.0,7812.0,885360.0,1038996.0,2604.0,7812.0,4080.0,4788.0,12.0,36.0,542640.0,1360.0,4080.0,1596.0,4788.0,12.0
1676,1488,20,RL,75.0,9825,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,609.0,Unf,0.0,483.0,GasA,TA,Y,SBrkr,0,0,0.0,0.0,1,0,1,TA,Typ,0,,Attchd,Unf,TA,TA,Y,259,0,0,0,161,0,,MnPrv,,0,4,2008,COD,123000.0,264.0,1092.0,6.0,1092.0,1092.0,3.0,6.0,288288.0,1584.0,288288.0,288288.0,792.0,1584.0,6552.0,1192464.0,1192464.0,3276.0,6552.0,6552.0,6552.0,18.0,36.0,1192464.0,3276.0,6552.0,3276.0,6552.0,18.0
1677,1391,20,RL,88.0,14175,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosA,Norm,1Fam,1Story,6,8,1956,1956,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,776.0,Unf,0.0,212.0,GasA,TA,Y,FuseA,0,0,1.0,0.0,1,0,1,TA,Typ,1,TA,Attchd,Unf,TA,TA,Y,102,89,231,0,0,0,,,,0,6,2008,WD ,185000.0,1242.0,2376.0,8.0,1976.0,2376.0,2.0,8.0,737748.0,2484.0,613548.0,737748.0,621.0,2484.0,4752.0,1173744.0,1411344.0,1188.0,4752.0,3952.0,4752.0,4.0,16.0,1173744.0,988.0,3952.0,1188.0,4752.0,4.0
1678,2633,20,RL,74.0,7400,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1Story,7,6,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,809.0,Unf,0.0,236.0,GasA,Gd,Y,SBrkr,0,0,1.0,0.0,1,0,1,TA,Typ,0,,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2006,WD ,120000.0,1056.0,2090.0,12.0,2090.0,2090.0,6.0,12.0,551760.0,3168.0,551760.0,551760.0,1584.0,3168.0,6270.0,1092025.0,1092025.0,3135.0,6270.0,6270.0,6270.0,18.0,36.0,1092025.0,3135.0,6270.0,3135.0,6270.0,18.0
1679,1872,20,RL,88.0,10738,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1966,1966,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,792.0,Unf,0.0,301.0,GasA,Gd,Y,SBrkr,0,0,1.0,0.0,2,0,1,TA,Typ,1,Fa,Attchd,RFn,TA,TA,Y,224,0,0,0,0,0,,MnPrv,Shed,400,11,2007,WD ,158500.0,968.0,2186.0,12.0,2186.0,2186.0,6.0,12.0,529012.0,2904.0,529012.0,529012.0,1452.0,2904.0,6558.0,1194649.0,1194649.0,3279.0,6558.0,6558.0,6558.0,18.0,36.0,1194649.0,3279.0,6558.0,3279.0,6558.0,18.0
1680,1138,60,RL,65.0,8366,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,798.0,GasA,Ex,Y,SBrkr,842,0,0.0,0.0,2,1,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,138,45,0,0,0,0,,,,0,12,2008,WD ,173000.0,1040.0,3280.0,12.0,1596.0,1596.0,6.0,12.0,852800.0,3120.0,414960.0,414960.0,1560.0,3120.0,9840.0,1308720.0,1308720.0,4920.0,9840.0,4788.0,4788.0,18.0,36.0,636804.0,2394.0,4788.0,2394.0,4788.0,18.0
1681,1899,90,RL,70.0,9842,Pave,,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0.0,NA,0.0,0.0,GasA,TA,Y,SBrkr,0,0,0.0,0.0,2,0,2,TA,Typ,0,,CarPort,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,3,2007,WD ,101800.0,924.0,2448.0,12.0,0.0,2448.0,4.0,12.0,565488.0,2772.0,0.0,565488.0,924.0,2772.0,7344.0,0.0,1498176.0,2448.0,7344.0,0.0,7344.0,12.0,36.0,0.0,0.0,0.0,2448.0,7344.0,12.0
1682,915,70,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,350.0,BLQ,210.0,0.0,GasA,Ex,Y,SBrkr,560,0,1.0,0.0,1,0,1,Gd,Typ,0,,Detchd,RFn,TA,TA,Y,256,0,0,0,0,0,,MnPrv,,0,4,2009,WD ,155000.0,1152.0,2270.0,12.0,1120.0,1150.0,6.0,12.0,653760.0,3456.0,322560.0,331200.0,1728.0,3456.0,6810.0,635600.0,652625.0,3405.0,6810.0,3360.0,3450.0,18.0,36.0,322000.0,1680.0,3360.0,1725.0,3450.0,18.0
1683,660,30,RL,60.0,10230,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1054.0,GasA,Ex,Y,SBrkr,0,0,0.0,0.0,1,0,1,Ex,Typ,0,,Detchd,Unf,TA,TA,N,0,0,0,0,112,0,,GdWo,,0,12,2009,WD ,125000.0,264.0,1078.0,6.0,1054.0,1078.0,3.0,6.0,284592.0,1584.0,278256.0,284592.0,792.0,1584.0,6468.0,1136212.0,1162084.0,3234.0,6468.0,6324.0,6468.0,18.0,36.0,1136212.0,3162.0,6324.0,3234.0,6468.0,18.0
1684,2004,20,RM,52.0,8626,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,GasA,Gd,Y,SBrkr,0,0,0.0,0.0,1,0,1,TA,Typ,0,,Attchd,Unf,Fa,TA,Y,0,0,0,0,0,0,,,,0,5,2007,WD ,104500.0,331.0,968.0,5.0,0.0,968.0,2.0,5.0,320408.0,1655.0,0.0,320408.0,662.0,1655.0,4840.0,0.0,937024.0,1936.0,4840.0,0.0,4840.0,10.0,25.0,0.0,0.0,0.0,1936.0,4840.0,10.0
1685,443,60,RL,74.0,8834,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,Gd,TA,PConc,Ex,TA,No,GLQ,1170.0,Unf,0.0,292.0,GasA,Ex,Y,SBrkr,762,0,1.0,0.0,2,1,1,Ex,Typ,1,Gd,Attchd,Fin,TA,TA,Y,184,0,0,0,0,0,,,,0,6,2009,WD ,350000.0,2214.0,6672.0,30.0,4386.0,4386.0,12.0,30.0,1641312.0,7380.0,1078956.0,1078956.0,2952.0,7380.0,22240.0,3251488.0,3251488.0,8896.0,22240.0,14620.0,14620.0,40.0,100.0,2137444.0,5848.0,14620.0,5848.0,14620.0,40.0
1686,2627,90,RL,60.0,8544,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,GasA,Gd,N,FuseF,0,0,0.0,0.0,2,0,2,TA,Typ,0,,Detchd,Unf,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2006,WD ,93500.0,800.0,2080.0,12.0,0.0,2080.0,4.0,12.0,416000.0,2400.0,0.0,416000.0,800.0,2400.0,6240.0,0.0,1081600.0,2080.0,6240.0,0.0,6240.0,12.0,36.0,0.0,0.0,0.0,2080.0,6240.0,12.0
1687,1438,60,RL,68.0,9179,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,Gd,TA,PConc,Gd,TA,No,GLQ,633.0,Unf,0.0,240.0,GasA,Ex,Y,SBrkr,908,0,1.0,0.0,2,1,1,Gd,Typ,0,,Attchd,RFn,TA,TA,Y,0,88,0,0,0,0,,,,0,6,2008,WD ,193000.0,1176.0,3580.0,14.0,1746.0,1764.0,6.0,14.0,1052520.0,4116.0,513324.0,518616.0,1764.0,4116.0,12530.0,1562670.0,1578780.0,5370.0,12530.0,6111.0,6174.0,21.0,49.0,769986.0,2619.0,6111.0,2646.0,6174.0,21.0
1688,1525,70,RL,79.0,11526,Pave,,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,6,7,1922,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Ex,TA,No,Unf,0.0,Unf,0.0,588.0,GasA,Fa,Y,SBrkr,748,384,0.0,0.0,2,0,1,TA,Min1,1,Gd,Detchd,Fin,TA,TA,Y,431,0,0,0,0,0,,,,0,9,2008,WD ,191000.0,1344.0,5110.0,22.0,1176.0,2846.0,6.0,22.0,1716960.0,7392.0,395136.0,956256.0,2016.0,7392.0,28105.0,1502340.0,3635765.0,7665.0,28105.0,6468.0,15653.0,33.0,121.0,836724.0,1764.0,6468.0,4269.0,15653.0,33.0
1689,2644,30,RM,70.0,5684,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,813.0,GasA,Ex,Y,FuseA,0,0,0.0,0.0,1,0,1,Gd,Typ,0,,Detchd,Unf,Fa,Fa,N,0,113,0,0,0,0,,,,0,6,2006,WD ,110000.0,270.0,813.0,5.0,813.0,813.0,2.0,5.0,219510.0,1350.0,219510.0,219510.0,540.0,1350.0,4065.0,660969.0,660969.0,1626.0,4065.0,4065.0,4065.0,10.0,25.0,660969.0,1626.0,4065.0,1626.0,4065.0,10.0
1690,866,60,RL,0.0,11885,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,Gd,TA,PConc,Gd,TA,Av,GLQ,990.0,Unf,0.0,309.0,GasA,Ex,Y,SBrkr,573,0,1.0,0.0,2,1,1,Ex,Typ,1,TA,BuiltIn,RFn,TA,TA,Y,160,122,0,0,0,0,,,,0,11,2009,WD ,261500.0,1062.0,3744.0,14.0,2598.0,2598.0,6.0,14.0,994032.0,3717.0,689769.0,689769.0,1593.0,3717.0,13104.0,2431728.0,2431728.0,5616.0,13104.0,9093.0,9093.0,21.0,49.0,1687401.0,3897.0,9093.0,3897.0,9093.0,21.0
